"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","CellType"
"intensitiespsc4",255.323312759395,846.406021118164,681.977447509769,27094.3466033935,2630.40599822996,676.10526275635,5075.43610763554,779.443595886233,1111.96241760255,1382.76689910888,1722.75187683106,634.526313781748,715.2932510376,1096.87217712402,6721.55654716497,3175.31568050382,1348.05262565613,662.654140472414,553.255645751949,578.60149383545,445.496246337896,2028.12032699581,987.917278289789,6621.54875564575,7945.33859634396,8788.26336717603,4462.43617820745,7931.34599173069,3938.75196361547,1334.85718202592,1416.83457946776,7399.03023529047,3616.29319763187,2102.58642578126,5184.02250671389,2004.71432495118,21538.2932128906,15421.6994438166,3371.76698684696,1731.94737243652,1619.67669677735,1732.3609008789,5394.89478302,14517.3759307862,2420.15785980223,1349.69923400878,2407.39096069336,4193.30070114138,27534.5560379028,58244.2848014831,9697.45883941651,1512.58645629883,1764.01501464843,2389.47372436523,3614.81956481932,13030.3980941768,10562.9024543762,3502.38345336915,2073.2180480957,2508.39096069341,5192.32340431214,20483.7678565979,80784.4740982056,27465.3901519775,3592.69165039065,2915.2781677246,5389.18787765503,9202.18068885806,1709.41354370117,3640.55632781981,10519.4362444873,12331.9845161438,27429.5179824829,26536.0148162842,5746.89475584028,3430.75930786136,3748.52630615236,3762.21818542475,2741.4060821533,1896.4285583496,1442.88722419739,1521.42106628417,3597.96997070311,11584.9318914418,15306.4362044339,6460.99252700806,64.9398498535154,1377.39095306395,1088.36840820312,1156.23306274413,1036.48874998093,360.586467742914,921.61653137206,1493.66166687012,2190.20298004155,3349.32327461252,2014.2255802155,3221.50374221804,1636.9248561859,713.526316642764,261.473680853846,695.954875946053,371.052631378172,171.548864364625,764.270683288573,193.593983650204,79.1052620410923,122.112778991461,653.413528919226,761.924821376803,254.586469650269,126.586463928222,81.0827054977415,48.6240594387055,51.5939855575559,114.330827593804,79.909773826599,258.187977313996,249.714289188382,266.187968254093,177.924812316895,158.015040397643,164.548871040343,102.02255487442,34.1729324758047,76.7218024134632,218.42856836319,117.601502895355,123.526314496993,62.1428556442264,68.8947374820711,43.1954882144927,66.353382825852,45.1127821207051,41.0451133251195,114.27819776535,43.6090224981313,32.7593992948534,123.759398937225,37.2932329177861,21.165413141251,"psc"
"intensitiespsc40",298.014925003051,827.917907714839,537.164180755616,15999.5228118901,1679.90295600895,703.231338500976,2902.79857635498,647.828342437749,816.470153808597,1617.58953094483,1486.17163085938,605.238800048821,429.089555740355,1320.96267700195,3829.11199665067,1924.58961105343,1512.61193466187,402.798503875738,428.28357315063,443.447765350345,303.298503875733,1424.03726577758,704.291040420533,5719.76114654536,6483.79105567927,5188.08961486809,2548.9478244782,6160.49276924133,3264.68648719789,1067.97764396668,1460.02236938476,8166.52998352061,4172.8879776001,2673.17910766602,5820.91776275635,2240.59706115722,18630.4107055664,12474.3211326594,2979.23130798341,1833.88809204102,1742.50744628907,1711.50748443603,4696.64913940432,13775.4852142333,2683.20891571048,1959.79846191407,2281.90298461915,3415.89552307134,20435.9785423279,56622.180847168,9879.98459625244,1317.87313842773,1692.73135375976,2474.44027709961,3046.63430786136,11062.26902771,10867.4776153564,3915.85076904295,1721.61192321777,2409.50744628905,4814.1193904877,16045.7314033508,72828.673740387,31204.693939209,3117.88056945796,2675.32836914066,4426.9924926758,8015.21663761134,1517.15670776367,3222.73130798339,8724.76876449585,10497.2688789368,20409.6564025879,21103.2603473663,4767.30605888368,3337.27600860595,3653.56719970708,3117.64926147464,2278.87313842774,1781.10444641114,1275.40296506881,1467.41046142577,3254.85065460205,10021.7838745117,10841.2461776733,4681.61938095093,106.582086801529,1383.0149154663,1067.85821914672,979.328340530397,598.761208534243,300.791050434112,801.01493835449,1137.45524597169,1752.54476547242,2682.88061332701,1549.33580207825,1776.75366783144,1024.20893478394,346.388065338145,188.09701347351,454.888063430793,198.492533683778,117.716416835784,645.708950042724,148.03731226921,90.4029831886301,102.111940860748,536.634331703181,387.134336471565,155.49253821373,145.305973052979,65.6641783714302,35.4999990463257,25.2313436865807,85.9776136279101,68.850746035576,196.634332180025,201.373135089874,231.007463455206,213.485069274903,163.126863956451,183.261189460754,95.0970139503478,27.567164540291,53.8656725883478,194.895523071289,106.791043996811,97.761193275452,59.4999990463249,64.7537324428568,35.4552247226235,34.2910458743567,44.5447759330274,26.6641787886619,88.8283567428596,44.9104477167134,42.3134332597252,75.5895514488229,29.932836025953,18.9104480445385,"psc"
"intensitiespsc41",314.900003433223,778.024993896488,457.425003051755,12582.9663453097,1200.53330612182,798.224988937375,2141.05827522282,565.725013732919,740.00000000001,1405.48330688477,1427.04165649414,604.024990081785,444.299993515013,1115.32499694824,2613.47510528561,1242.0166797638,1191.40001296997,528.383331298829,501.966670989992,340.02499771118,274.45000076294,921.166691780087,473.866681098937,5136.37506103513,5353.67488574982,3285.78337335583,1620.65002250675,3006.84997177119,1467.69168281555,547.333333373072,1368.09167480469,6554.18341064446,3409.93338394167,2177.05834960937,5731.00007247924,1885.09167480468,18076.0746459961,14854.3164253235,2759.54996490474,1441.42500305176,1533.23336791991,1584.66667175293,5274.61666870117,14734.4164657593,2243.7667236328,1429.97499847412,2244.35838317876,3463.09169006349,23807.2588500977,61806.5838527679,9841.00045394897,1083.31663513184,1404.04998779297,2139.19998168946,3066.10821533206,12053.5331192022,10859.0334243779,3171.52497863768,1556.99998474121,2334.07501220706,5860.53333568573,18777.3748703003,72702.4192810059,26996.9337310791,2572.4166717529,2479.14166259765,4600.70843505857,8605.00022315974,1399.58332824707,3186.56665039059,8772.32466888428,11776.3581275945,23390.0002059937,24806.3083343506,5310.28335142138,3022.14999389648,3556.84164428713,2431.25830078125,2253.21664428708,1133.75831604004,1004.18331670761,1225.54998016357,3196.49156570437,9501.28323650355,11284.5503921509,4793.95843982692,54.8666663169867,1215.06666564941,868.583347797389,921.683372497562,486.700009971859,238.341663122177,616.466667175296,1180.0333480835,2456.46670246129,3259.50002670292,1722.05000114446,1864.08327865603,986.49168586731,309.150009393697,182.208330631257,414.950004577643,214.191669940951,71.0416666865343,625.300022125238,79.2833337783817,53.7750010490417,69.6166682243346,600.666646003722,454.674991846082,125.200001955032,71.3166656494135,24.9416666030886,8.8166667222977,16.7500001490118,61.908334255218,28.3583328723912,180.849996566773,174.324996948242,148.033332824708,103.349998950959,92.8166661262515,81.1666650772096,59.7916669845584,18.6416668891906,33.3916664123532,102.64166522026,66.9249979257592,29.966666191816,37.3249989747997,41.683333396912,17.8000001907352,33.6083328723908,25.3666670322418,21.3416658937936,68.3500013351445,23.2333334684372,8.4833335876465,50.2749991416934,21.9000000953674,9.0666663646698,"psc"
"intensitiespsc42",201.505617737774,643.056186676029,366.943828582764,11302.033285141,1023.82020187378,846.202253341675,3165.92123842241,514.662925720213,490.415721893314,1473.88761901856,1805.47193145753,235.775283813477,231.438201904296,799.831466674809,3589.83145904541,1654.60675895217,792.629219055177,240.853929519654,247.25842475891,180.202247619629,164.977528572082,1137.33709716797,589.483146667476,3400.17977905267,3850.67411613467,3848.88765048972,1977.67412185668,4231.38206791875,2086.32587051387,809.044956207272,859.03369140626,6363.07876586917,3782.40461540222,1960.98881530762,5630.23581886296,1573.35954284668,14216.3933105469,12391.9886932368,3051.03372192385,1370.51684570313,1569.78648376466,1367.49438095092,5258.12356567383,13971.3592529297,2104.2359619141,1307.13481903076,2091.12361145019,3579.7752380371,23066.7533397675,52410.5163269043,8863.69630432128,1076.96630096436,1361.4381866455,2204.68542480469,2973.92131042479,10546.2922725678,10248.7417602539,3415.98873901367,1470.05616760253,2091.88762664792,5350.71911811826,16726.7861442566,65961.4165115356,24943.5169448853,2389.6741943359,2094.57296752932,4249.31472778324,7895.7978682517,1406.67417907714,3240.08989715581,8335.60670614242,11036.3372764587,20643.9109344482,18587.303483963,4653.85405158993,2835.91004180909,2991.75283813476,2208.55053710936,2531.84272766114,1024.71910095214,1367.22470760346,1243.25839233399,3372.59538269038,9430.10088920596,10111.6517052651,4508.11215591426,56.292135715484,1130.22470855712,812.516860961919,894.921344757082,587.528091430663,206.415732383728,609.089881896976,1298.10110855103,2289.2135047913,2826.35950756072,1367.55051612855,1437.11236953736,723.516856193539,264.24719524384,185.337077140809,397.9887638092,220.134832382202,117.651682972908,579.820224761962,140.595504760741,51.9101110696792,85.7078642845159,636.550564765929,430.764039993286,118.258427619934,97.1460666060447,35.4943823814398,30.8876409530642,13.865168452263,53.786515235901,31.5617976188663,131.831461429596,122.741569995881,180.269664764406,117.943819999696,67.5730342864994,147.269662857057,62.3258433341977,13.9662922620773,34.3595504760741,128.325842857361,34.3146061897282,47.0337080955508,40.8651680946351,50.6853935718538,29.1685392856602,26.7528103590017,16.033707857132,17.7752813100816,101.123596191407,37.7078663110734,1.0112359523773,47.6741570234293,34.7640444040291,20.1348311901092,"psc"
"intensitiespsc43",267.950492858888,649.722774505619,535.039604187011,43159.5235595703,3908.84664297104,605.247524261472,8341.68806457525,743.534652709962,784.336620330808,1384.57427215575,1881.32182312011,523.900989532467,510.792079925542,1230.6089477539,11063.6333222389,5122.45066165919,1586.60397338867,497.638607025152,395.811882019042,398.772270202634,313.490097045895,3730.94559860227,1735.80197334285,6493.83151245115,8731.67841815957,17765.2571270466,8814.33156967163,14118.4701414108,6863.32690048226,2281.46038341522,1307.25741577148,5789.73767280578,3138.17324829097,2155.48516845703,5568.49017715449,2361.26727294922,21314.6429929733,14087.0744409561,3519.67329406739,2168.14849853514,1960.27224731445,1705.20793151855,5730.51976013181,12488.3416748047,2135.95050811769,1436.05447387696,2377.26733398437,4588.83174133301,26490.8023490906,47859.2666683197,8164.73291778569,1290.13862609863,1932.90100097656,2482.41586303712,3940.48026275632,13441.781723023,10322.2330322266,3980.55444335939,2082.40097045898,2790.4901123047,5069.97513961789,22093.2037601471,84881.1850357056,29579.2136383057,3531.92582702632,3224.14845275875,5665.91582489014,10413.9651765824,1693.58908081054,4056.11872863773,12418.1136436462,14568.4653854375,27632.4700775147,29160.2529602051,6156.50009155276,3406.59396362305,4078.75738525392,3879.28219604491,3142.40101623538,1803.12374877929,1768.28218126299,1613.80691528321,4370.56423950196,12747.5937068462,18773.3958244324,7756.60911273961,95.0297021865847,1698.23264312744,1414.11882019043,1439.28711509705,1222.94060802459,416.207922458653,1022.43066406249,1598.62380218505,2671.77230834958,3881.57433891299,2259.49006080624,3293.90582275388,1732.36131954198,689.65840816498,309.990100860592,665.366340637208,455.608911514288,153.876239299774,786.60396957398,203.282173633577,103.014849066734,107.836633205414,857.772264480594,692.712881088262,253.499992847442,174.400991916656,63.6138617992397,30.8316825628281,39.6237621903418,108.816833019256,108.816829562188,258.128721594808,289.950493812565,285.287123680113,307.371290206903,196.960396766663,223.940587043762,104.866337776184,47.8465352058409,90.0792052149768,194.178218603133,130.123765230178,96.8316831588746,81.5891085863114,95.7227706909171,50.8762364387515,71.2326729893696,40.5099006891255,40.6633662283417,123.361386299133,47.5049517154698,45.6732677221292,127.668313026428,42.7772277593607,24.693069130182,"psc"
"intensitiespsc44",434.048381805423,671.25806045532,450.387096405032,21125.9191436767,1676.82257914542,643.548381805421,3619.33874893186,720.419349670412,946.37097167968,1662.19358062744,1656.27418518067,658.854835510261,641.822582244879,1310.79032897948,5141.75807189942,2449.27412724496,1046.51610946654,594.870956420893,448.112899780275,546.096767425538,373.112899780273,1649.35478973392,905.435476303096,4874.11292266843,5631.08067703247,7608.16137504575,3568.8225209713,6028.04835510254,3144.90319705011,949.612890243525,1395.4193572998,6769.80651855466,3771.77427673346,2254.90322875977,5595.74201583868,2365.5,19099.9359130859,12591.1931152339,3115.45164489743,1690.88710021973,2007.01612854003,1613.53224182128,4543.22579956058,10929.8387756348,2535.6613388062,1404.09679031372,2545.9031982422,3521.41934204099,19741.0159912109,42132.9689979553,7631.90334320063,1101.90322875976,1960.17739868164,2587.33874511718,2958.29032897952,10540.3552093506,9467.49984931945,3593.79037475586,1983.93547058106,2277.0645446777,4160.79043579096,15349.4995574951,68499.1434020996,29415.4523010254,2956.19357299804,2563.51617431639,4527.06454467776,7723.5807342529,1647.38708496094,3130.48391723634,8409.79012298584,10351.9032058716,17219.1451721196,17202.387569427,4716.27410888677,2969.85481262206,3162.14514160157,2858.04840087893,2139.70967102051,1291.11293029785,1096.12904834747,1679.322555542,3106.19345092769,9246.69342994692,10131.4034862519,3823.22578048701,67.5483860969539,1232.7903213501,1051.0161037445,854.25804328919,462.467743873604,346.790322303772,784.09677886964,1127.14516448975,2153.8387184143,2611.77421379091,1495.09679985047,2050.70963191983,1010.51612281798,487.887094497684,231.016131997108,575.225809097297,280.758060455324,175.758059501647,715.596771240229,287.370975494383,88.8870964050288,57.1290301084518,503.709669589998,498.387107849123,220.806449890138,90.1129014492043,63.9032249450686,25.4354834556581,33.4193553924561,121.69354391098,99.37096786499,161.467741727828,237.209682464596,384.870967626573,231.564515590667,173.80644953251,202.500002861023,138.596773147583,53.6612911224368,74.7419366836548,218.370965003968,131.935484886169,76.2419354915623,107.612904548644,61.080644607544,46.6774184703828,50.629033088684,70.74193572998,75.5000011920922,73.8709664344796,113.306451797485,43.3870968818662,99.1774206161498,36.887096166611,9.01612901687624,"psc"
"intensitiespsc45",254.695654869083,833.630428314213,613.586956024173,15840.7611999507,1394.78260183334,590.673912048337,2912.45663833623,600.239137649535,689.847827911377,1743.28262329101,2120.89126586914,421.217390060428,509.93477249145,982.21739196777,3572.52165603636,1721.39125061031,1318.84785461425,325.086954116822,271.652175903321,348.478260040282,304.434778213504,1223.26085472102,621.413029670717,5421.23900794986,7395.19551467893,5373.21738255022,2692.58687496185,5424.95641613002,2807.15225315096,949.173891544349,1166.13043212891,5921.28259277348,3479.34774780269,2376.54348754883,5734.2172851562,1908.00003051758,21066.347839356,13818.3257446294,3346.93486785888,2038.67391967774,1968.32609558106,1304.86960220337,5312.82608032232,14628.522239685,2472.47827148433,1511.82608795165,1882.56521606445,3583.36955261227,20506.6087722778,50099.9582214355,8494.56514358526,1222.95652008056,1582.71742248536,2294.89134216308,3063.26078796384,11998.4784011836,11575.5437774653,4182.58697509764,1838.52172851562,2160.8913116455,4035.30435180665,16900.6964950562,71048.8284606934,31928.369140625,2714.47824096677,2799.82617187497,4895.97833251947,8651.5870170593,1818.15214538574,2882.78256225586,8116.13035202026,11250.2604446411,21493.6520996094,21930.4778327942,5761.58683776854,3344.67391967777,4168.41302490239,3268.60873413084,2320.97821044921,1600.17393493652,1218.19568443299,1559.10870361328,3437.36949157717,9451.93462371829,11350.5651531219,5087.19577789307,41.2608699798581,1600.49998474121,1181.869556427,1289.86952972412,645.913058280943,251.413043975833,785.1304397583,1200.7608642578,2138.23911285396,3097.06516647337,1778.8695745468,1837.10873222352,917.67394351959,535.521757125851,306.69565677643,530.804359436024,312.413042068481,162.782611370086,914.34784698487,143.521740913391,87.3043478727337,72.673912882805,435.608700752256,370.608695983887,171.34782409668,199.543477058411,97.2826082706455,43.4999995231632,82.02174282074,99.2391313314434,79.4130420684816,179.695654869082,261.195649147033,264.23912811279,210.804347038269,115.652173638343,200.304342746735,146.73913192749,74.8478276729589,77.782608032227,197.152171015739,75.1304334402085,125.347827672958,59.456522941589,121.847826004029,31.6739137172695,31.3695654869079,28.9782605171206,30.1304354667658,94.3695635795586,64.7391297817235,55.652173995972,143.065217018128,64.652173995972,56.173913836479,"psc"
"intensitiespsc46",359.026317596433,592.526302337653,638.947372436525,34340.7101593018,2635.02632188799,611.499996185298,7320.73673248291,686.657875061037,704.605273246775,1347.2894821167,1507.55261993408,660.236846923821,511.473691940311,1358.63158416749,10821.6053104406,5004.34189033504,926.421032905582,800.736835479738,438.710529327399,436.789464950561,287.815790176394,3529.28944015505,1590.05266952513,5029.63147735596,5885.78948974608,15284.8151741028,7323.36819076533,10240.6053686142,4732.68422031403,1484.13154506683,1200.71054077149,4650.44730567936,3232.18421554565,1585.52630615233,5345.23671722412,2253.52633666992,19100.4731445318,13583.1313476562,2960.13165283198,1279.23683166503,1603.49998474121,1587.28948974609,5960.47380065928,15321.3156127929,1950.21053314209,1244.21054077148,1935.68420410157,3504.47372436525,22021.3167190552,60107.8702697754,10332.8160934448,1442.57896423339,1537.23683166503,1907.07891845703,3289.76325988766,13107.1847000127,10676.8421134949,3907.47375488283,1765.55261230469,1948.28945922851,4735.21047210697,17706.0005149841,73695.3441543579,27345.341178894,2710.05267333983,2407.02630615237,4871.15785217288,8117.18427276607,1487.92106628418,2825.97370910641,8184.47384643554,11435.7633666992,19878.8680419922,17620.1569671631,4269.68425750722,2490.8157653809,3378.44735717778,3272.05268859856,2462.2104949951,1569.05266571045,1333.18420982361,1482.26316833496,3045.55255126957,8142.31562805173,9331.18388938901,3914.63152503965,92.3157885074615,1232.94735336305,1124.73683547973,1061.68420791626,743.84209394454,351.842101335529,1100.81576538086,1121.52631378174,1860.60524749751,3311.65796089165,1542.8420779705,2234.31574630739,1282.15789794922,442.342110633847,282.815788269044,646.473678588863,213.894734382629,193.526314735413,736.026298522944,172.342106819153,155.157895088196,135.552633523941,513.710512638092,653.81579589844,176.81579208374,204.526313304901,56.4999995231634,13.7894740104675,71.552632331849,93.9210515022276,82.710528373718,257.473684787751,299.710530757907,218.815794944763,263.999993562696,211.499994277954,117.657892227172,145.07894897461,67.868421554565,124.368422269821,175.815788269043,153.289472579957,94.657891273499,54.1315793991095,50.9210519790643,83.289474010467,71.0000002384185,62.07894706726,54.2368412017828,129.710527658463,50.1578969955448,61.8947353363044,97.394735336304,60.6842103004452,16.6842107772824,"psc"
"intensitiespsc47",273.525001525879,959.399986267091,774.849990844724,12911.6253662109,1348.42496681213,1142.3749961853,1830.52503967282,794.099990844722,1006.07499694824,3954.02492713937,1305.29998779297,734.749996185298,619.424991607661,1565.92498779298,3647.32504653928,1751.40004348752,775.750007629391,676.800010681159,485.849998474119,528.649993896478,698.0000076294,1469.10002136234,628.924991607662,4970.9499588013,3371.32493591305,5926.05002355569,3040.7250976562,5898.07490348821,3135.99998855591,1204.20002746586,1661.09999847412,4460.84998130795,3281.8000125885,2868.95007324216,8111.47480010986,2250.25001525879,15528.25,9021.82508087154,2405.24996948239,1810.72497558594,2458.02499389649,1992.34999084473,4384.25006103519,7515.37499237061,2711.37506103514,1782.07502746581,2240.27499389648,3667.34995269778,22243.500793457,26710.0250015259,4880.40000915527,1529.70002746582,1410.52500915528,2750.52502441406,2762.59994506839,10309.9495849609,5470.55008697505,2374.27499389648,1957.8999710083,3445.27510070798,3994.20004272458,14132.5251922602,69415.0984382629,15691.6248016357,2663.65001678467,2183.69999694824,3599.67495727542,8697.87509155268,1629.44998168946,3894.82509756083,12125.9503936768,6963.62487792973,13254.5501937861,32329.950012207,5801.87519836426,3429.07497406005,2885.49996948242,2605.04997253421,2247.37503051757,1491.65000915528,1158.65002346039,1762.62503051757,3212.42491149908,8324.57524490354,12571.2000975609,6074.24990272527,57.275001525879,1048.80001354217,906.574989318848,760.35000228882,448.799991607669,342.025006771092,951.925003051761,1337.14999008179,1742.67501068115,2079.67495346066,987.924989700319,1983.12507438657,1221.84999275207,395.175003051761,170.175001144409,492.049999237059,230.249995708466,137.299995899201,652.699993610378,140.70000076294,74.974998474121,82.724998474122,261.199995040889,293.675001144409,162.275003433228,137.175003051759,27.074999809265,23.575000762939,1.125,73.725002288819,43.400001525879,187.22500610352,141.499996185303,253.45000648499,216.775003433227,121.85000038147,62.4500002861026,107.525001525879,22.9500007629394,127.274999618531,136.999999999999,67.100000381471,31.82500076294,77.5000000000007,35.299999237061,10.3499999046326,34.549999237061,27.5500006675716,43.899999618531,118.750003814697,42.525001525879,12.60000038147,56.400001525879,10.625,14.9749999046326,"psc"
"intensitiespsc48",328.838233470919,879.720558166512,700.514724731446,22250.3373565674,1837.76473617551,693.720588684084,4835.29429149627,907.426456451433,1097.52941131591,2437.77943420405,1493.54410552979,866.661750793466,635.999996185309,1915.04406738281,5264.17641401291,2713.1471705437,1367.83819007874,627.426479339597,541.823524475094,567.029403686518,478.19117736816,1753.88241004944,985.705890655523,5813.79393959045,7249.98550415042,8107.10318803795,3955.41179466243,6233.10270786285,2664.48537492748,1076.22056627273,1649.32351684571,8477.20607185374,5200.36755371089,2665.85296630859,5423.8824157715,2770.16171264649,18124.4556560517,16204.0590362549,4805.70596313474,2302.02940368652,2191.3529663086,1818.77941894531,7947.83822631836,20582.6907501221,3112.05886459346,2098.36766052246,2781.30886840822,3750.07351684575,20834.7803268433,62232.2931976318,10712.8083648682,1478.17651367187,2299.89706420899,3244.4559020996,3287.41180419917,9918.029296875,16343.5587005615,4985.17639160151,2432.14706420899,2988.91180419919,5473.4852294921,15304.6028299332,68410.9848213196,33110.1183433533,2279.3529510498,3324.00006103517,4898.74999999996,8086.82365417482,2125.54409790038,3602.7647247315,10046.6467647552,12148.2791290288,16924.6030273438,16683.5450439453,4896.89701080316,3618.42642211914,4979.05889892579,4674.00000000004,3286.45581054687,1953.22061157226,1223.76471805572,2224.01466369629,3711.30876922605,9439.17662620547,10126.0883235931,4556.77950668335,84.7058808803559,1835.57354736328,1581.41177368164,1264.41177368163,815.397071838382,474.279394149787,1310.48530578614,2046.29411315918,2232.33824348447,2863.32347869871,1742.35291767125,2285.17643165593,1369.2794342041,616.161765098576,342.279408454887,729.014699935918,481.955875396727,272.573528349404,940.632369995124,280.499999999996,93.1470575332642,147.41176533699,774.132356643679,636.691165924067,210.573528289795,137.794114589691,94.4411755204202,42.4411763548853,88.1029406785965,217.352944374084,182.220589160916,280.691184043889,358.955886840816,391.735296249392,327.250001907348,271.838243484497,222.852940142154,233.911768913269,57.3676466941839,95.2500009536742,268.382350921631,130.1617654562,131.691177248955,55.9411756992335,129.426472723484,45.2647050619123,62.9117649197573,106.691178798675,41.0882351398463,99.308820724486,77.3382339477545,63.5147042870518,287.558822631842,29.9558825492859,34.1323525905602,"psc"
"intensitiespsc49",238.803921699524,715.941184997562,689.54901885987,22434.8626861572,1460.37254810333,775.196071624758,3832.45088243487,706.921569824223,1074.07844543457,1593.0392074585,1436.50978088379,792.823547363287,636.470596313478,1161.92156982421,5575.3727517128,2285.0197205543,1037.94113922119,603.568634033197,527.47058868408,483.431365966795,343.372543334961,1708.17641162876,757.980400085448,5237.66648864741,6047.82346057889,8720.76472520828,4142.47070503235,6586.29396343231,3061.66676712039,882.92156791687,1679.29415893556,4700.41172790522,3980.9804496765,2291.17645263671,5096.29414367679,2443.01953125001,21523.216247559,14151.1958007812,3279.86265563969,1684.72546386719,1693.03919982911,1597.82353210448,5113.84326171871,14920.0975646968,2463.19607162479,1837.13725280763,2347.11766052245,3226.15686035159,20351.2941055298,62207.747013092,10487.490158081,1478.94117736816,1520.27450561523,2387.66671752929,2856.03927612306,10498.9215240478,10412.5884590149,3304.84309387209,2043.82354736328,2341.13726806641,4822.09804344174,14878.9604949956,68064.0418243408,26236.7638244629,2675.72549438472,1926.05882263184,4071.19604492192,7065.66638183592,1444.29408264159,3366.45095825198,7715.05894470215,10371.5689964294,17571.1382322311,14598.4116668696,3962.62748718258,2903.49020385745,3300.78431701658,2945.82345581054,2122.76478576656,1802.52940368653,1042.50978088379,1436.74507141113,3056.94113922119,8487.76489162445,9262.37245750419,3283.41180992124,97.7450971603397,1278.76470947266,805.686283111575,1047.74512863159,537.274518728253,334.450976133345,1009.80393218993,1204.07845306397,1876.01964759829,2715.72557449338,1421.4901561737,1916.39211273193,910.901969909665,428.03921461105,226.666666269307,571.137258529665,376.764711380009,119.490192890167,840.705886840817,230.705882072449,73.4901944398885,109.686274528503,578.745105743404,488.372545242308,200.372549176215,135.117644309998,32.1960784792898,41.2156867980955,63.0980389118198,160.568621873856,140.215683937073,184.352941989899,184.960778236389,341.529413223266,264.705883979794,145.823529243469,186.196081161498,101.843138694763,36.6862742900844,71.0196095705038,207.666666030884,100.098037719726,112.078428983689,63.7254903316495,92.7647056579587,59.098039388657,52.8627443313602,48.8235301971434,73.5098038911818,125.078434944152,49.137254714966,43.1372542381286,88.0588226318363,46.7647056579594,31.0196080207827,"psc"
"intensitiespsc5",324.396554946897,819.676712036133,616.969825744628,19291.3613739014,1657.84481430053,679.672398567198,3239.77145767216,748.987079620356,945.20259094238,1827.34912109375,1744.87928771973,730.64225769043,658.512935638422,1388.89225769042,3744.04736137387,1729.34047698971,1218.72414779664,630.064651489258,550.038795471194,519.987079620355,436.685348510741,1372.01289749142,671.896546840667,6192.39225006103,7422.52151679993,5949.01298940184,2906.75436210637,6280.82775592804,3137.34479522705,972.517264366146,1792.10348510742,6184.52151107778,3869.55172729486,2585.03881835937,5844.31030654902,2286.74133300781,21196.8060913091,14730.0643615728,3587.40943908692,2014.00862121581,1969.85774230957,2171.54307556153,5163.12506103526,12109.0906066894,2517.23277282718,1616.2499923706,2458.16806030274,3817.95258331304,24440.0863990784,46164.4253768921,8385.24113464355,1669.09049224854,1935.86639404297,2328.66812133789,3553.54739379885,12496.6721820826,9686.53491210938,4165.89654541016,1932.10775756835,2777.32757568361,4837.46549224851,18671.4820156097,78884.0113182068,28257.4620094299,3538.87940979003,2763.47413635254,5060.35763549805,8578.9611244202,1894.76296997069,3938.11204528808,11814.5084152222,13596.620221138,21363.854347229,19377.5653305054,4549.44841766357,3416.56454467773,3663.00859069821,3139.63795471189,2930.67668151849,1816.52587890625,1340.99998760223,1712.7586364746,4141.36212158208,11927.7068576812,13351.1985702515,5238.69417762752,112.612069129943,1496.84482574463,1311.4999923706,1394.0431098938,1028.87496566773,424.724150657646,1104.15518188477,1579.41812133789,2420.53018951414,3379.71984100339,1825.05606842041,2683.96551132203,1579.89650917052,687.327589035042,290.668106079101,632.77155303955,426.814655303955,217.909483432769,923.508636474613,231.228446006776,113.241381645203,148.150859713555,801.116365432748,758.504327774048,250.913788795472,175.689653873444,79.7931043505666,54.2241382598882,49.7456892132754,143.905168533326,129.788793802262,278.206887245182,297.547406673433,318.836209297176,306.405175209043,245.926725387572,226.163792610168,143.866377830504,42.5086204409595,98.5043118000036,203.681034564972,148.387929439545,109.056032419205,98.0991387367251,117.762927532196,61.8663780689242,68.8750009536742,61.5086197853083,75.1853458881378,146.297416210175,60.0560349822041,54.0689654350282,120.344828128814,44.5086209774018,28.396552085876,"psc"
